Experiment ID,Drug,Bin [1 sec],Distance_moved [mm],Velocity [mm/s],Moving [s],Not_Moving [s]
11,Digitoxin_2C04,0:11:00-0:12:00,53.98055125,0.8996749625,13.45,46.55
11,Digitoxin_2C04,0:12:00-0:13:00,49.215033749999996,0.8213457125,11.685,48.315
11,Digitoxin_2C04,0:13:00-0:14:00,50.37049375,0.8395083999999999,11.64,48.36
11,Digitoxin_2C04,0:14:00-0:15:00,50.65202,0.844199925,12.405,47.595
11,Digitoxin_2C04,0:15:00-0:16:00,44.628165875,0.7447950125,10.37,49.629999999999995
11,Digitoxin_2C04,0:16:00-0:17:00,38.24919,0.6374860125,8.75,51.25
11,Digitoxin_2C04,0:17:00-0:18:00,28.26420125,0.47169975,6.569999999999999,53.43
11,Digitoxin_2C04,0:18:00-0:19:00,31.5280295,0.5254679,6.7,53.3
11,Digitoxin_2C04,0:19:00-0:20:00,30.315017375,0.5052510875,6.665,53.335
11,Digitoxin_2C04,0:20:00-0:21:00,25.170455125,0.42006788250000004,5.59,54.41
11,Digitoxin_2C04,0:21:00-0:22:00,25.76418975,0.4294035375,5.585,54.415
11,Digitoxin_2C04,0:22:00-0:23:00,24.278912000000002,0.40464805,5.41,54.59
11,Digitoxin_2C04,0:23:00-0:24:00,26.254700375000002,0.43816181625,5.484999999999999,54.515
11,Digitoxin_2C04,0:24:00-0:25:00,29.984329375,0.49973910625,6.74,53.26
11,Digitoxin_2C04,0:25:00-0:26:00,30.89937375,0.5149899,6.795,53.205
11,Digitoxin_2C04,0:26:00-0:27:00,30.15241425,0.50321062875,6.705,53.295
11,Digitoxin_2C04,0:27:00-0:28:00,26.00011125,0.4333350375,5.285,54.715
11,Digitoxin_2C04,0:28:00-0:29:00,34.1275745,0.5695528125,7.515000000000001,52.485
11,Digitoxin_2C04,0:29:00-0:30:00,25.84333875,0.4307231625,4.855,55.145
11,Digitoxin_2C04,0:30:00-0:31:00,11.190975,0.1865163375,2.595,57.405
11,Digitoxin_2C04,0:31:00-0:32:00,3.31770625,0.0553689875,0.14500000000000002,59.855000000000004
11,Digitoxin_2C04,0:32:00-0:33:00,6.253629625,0.1042272875,0.765,59.235
11,Digitoxin_2C04,0:33:00-0:34:00,5.264277875,0.087737925,0.555,59.445
11,Digitoxin_2C04,0:34:00-0:35:00,9.320008125,0.15554112625,1.1700000000000002,58.83
11,Digitoxin_2C04,0:35:00-0:36:00,9.574898375,0.1595815,0.8400000000000001,59.16
11,Digitoxin_2C04,0:36:00-0:37:00,4.152498375,0.06920851875,0.175,59.825
11,Digitoxin_2C04,0:37:00-0:38:00,10.1043745,0.16863115,1.685,58.315
11,Digitoxin_2C04,0:38:00-0:39:00,11.48786625,0.19146475000000002,2.195,57.805
11,Digitoxin_2C04,0:39:00-0:40:00,14.97032775,0.2495053975,2.4850000000000003,57.515
11,Digitoxin_2C04,0:40:00-0:41:00,53.37335,0.890744125,10.59,49.41
11,Digitoxin_2C04,0:41:00-0:42:00,69.9415875,1.165694875,15.355,44.644999999999996
11,Digitoxin_2C04,0:42:00-0:43:00,77.7729625,1.2979475,19.080000000000002,40.92
11,Digitoxin_2C04,0:43:00-0:44:00,67.90478875,1.1317479,16.14,43.86
11,Digitoxin_2C04,0:44:00-0:45:00,69.996625,1.166611375,17.035,42.965
11,Digitoxin_2C04,0:45:00-0:46:00,74.740075,1.247332375,17.0,43.0
11,Digitoxin_2C04,0:46:00-0:47:00,72.7841125,1.2130667499999999,17.330000000000002,42.67
11,Digitoxin_2C04,0:47:00-0:48:00,74.6159325,1.243600875,18.44,41.56
11,Digitoxin_2C04,0:48:00-0:49:00,59.999913750000005,1.0013350375,14.66,45.339999999999996
11,Digitoxin_2C04,0:49:00-0:50:00,63.4006175,1.05667935,16.105,43.894999999999996
11,Digitoxin_2C04,0:50:00-0:51:00,17.679537500000002,0.294659125,3.58,56.42
11,Digitoxin_2C04,0:51:00-0:52:00,7.5070524999999995,0.1252846875,0.585,59.415
11,Digitoxin_2C04,0:52:00-0:53:00,12.100265,0.2016711,1.545,58.455
11,Digitoxin_2C04,0:53:00-0:54:00,12.865905,0.21443178375,1.965,58.035
11,Digitoxin_2C04,0:54:00-0:55:00,5.57323125,0.0930112,0.39,59.61
11,Digitoxin_2C04,0:55:00-0:56:00,5.7141815,0.09523625,0.44999999999999996,59.55
11,Digitoxin_2C04,0:56:00-0:57:00,6.288788,0.10495306125,0.515,59.485
11,Digitoxin_2C04,0:57:00-0:58:00,8.4350975,0.14058495,1.0350000000000001,58.965
11,Digitoxin_2C04,0:58:00-0:59:00,10.32074,0.172012175,0.93,59.07
11,Digitoxin_2C04,0:59:00-1:00:00,5.826632625,0.0972403125,0.04,59.96
11,Digitoxin_2C04,1:00:00-1:01:00,64.4221375,1.07370275,15.125,44.875
11,Digitoxin_2C04,1:01:00-1:02:00,77.34415,1.289068625,17.64,42.36
11,Digitoxin_2C04,1:02:00-1:03:00,66.1553,1.104061125,15.315000000000001,44.685
11,Digitoxin_2C04,1:03:00-1:04:00,70.53345,1.175558,15.559999999999999,44.44
11,Digitoxin_2C04,1:04:00-1:05:00,83.661725,1.3943625,20.025,39.975
11,Digitoxin_2C04,1:05:00-1:06:00,79.023275,1.3188125,18.95,41.05
11,Digitoxin_2C04,1:06:00-1:07:00,77.77550000000001,1.296258,18.46,41.54
11,Digitoxin_2C04,1:07:00-1:08:00,64.9602375,1.0841155,15.23,44.769999999999996
11,Digitoxin_2C04,1:08:00-1:09:00,52.155764999999995,0.8692633625,12.73,47.269999999999996
11,Digitoxin_2C04,1:09:00-1:10:00,50.52509125,0.8420855,11.16,48.84
11,Digitoxin_2C04,1:10:00-1:11:00,12.655215,0.211201625,2.4299999999999997,57.57
11,Digitoxin_2C04,1:11:00-1:12:00,5.606795,0.093446525,0.77,59.23
11,Digitoxin_2C04,1:12:00-1:13:00,6.921005,0.1153499,0.995,59.005
11,Digitoxin_2C04,1:13:00-1:14:00,9.14872875,0.1526824,1.49,58.51
11,Digitoxin_2C04,1:14:00-1:15:00,4.36206625,0.0727010625,0.055,59.945
11,Digitoxin_2C04,1:15:00-1:16:00,3.59983375,0.0599973,0.0,60.0
11,Digitoxin_2C04,1:16:00-1:17:00,6.43703125,0.107427075,0.66,59.34
11,Digitoxin_2C04,1:17:00-1:18:00,6.60238375,0.1100399125,0.325,59.675
11,Digitoxin_2C04,1:18:00-1:19:00,4.846853125,0.08078072124999999,0.135,59.865
11,Digitoxin_2C04,1:19:00-1:20:00,2.53616875,0.042325925,0.055,59.945
11,Digitoxin_2C04,1:20:00-1:21:00,62.16565,1.036093875,13.145,46.855
11,Digitoxin_2C04,1:21:00-1:22:00,69.3442625,1.1572805,15.825,44.175000000000004
11,Digitoxin_2C04,1:22:00-1:23:00,65.283975,1.088066,15.39,44.61
11,Digitoxin_2C04,1:23:00-1:24:00,65.946675,1.09911325,15.365,44.635
11,Digitoxin_2C04,1:24:00-1:25:00,66.69440875000001,1.1130580375,15.84,44.16
11,Digitoxin_2C04,1:25:00-1:26:00,72.1369375,1.202283875,18.085,41.915
11,Digitoxin_2C04,1:26:00-1:27:00,69.7082225,1.161803375,16.475,43.525
11,Digitoxin_2C04,1:27:00-1:28:00,59.279385,0.9893110125,14.085,45.915
11,Digitoxin_2C04,1:28:00-1:29:00,58.45945625,0.974325225,14.015,45.985
11,Digitoxin_2C04,1:29:00-1:30:00,50.27975125,0.8379956037499999,12.08,47.92
11,Digitoxin_2C04,1:30:00-1:31:00,9.499891250000001,0.15854273749999998,1.35,58.65
11,Digitoxin_2C04,1:31:00-1:32:00,2.7350000000000003,0.0455833625,0.215,59.785
11,Digitoxin_2C04,1:32:00-1:33:00,3.284855,0.054820675,0.27,59.730000000000004
11,Digitoxin_2C04,1:33:00-1:34:00,1.616931125,0.026948845,0.0,60.0
11,Digitoxin_2C04,1:34:00-1:35:00,3.735990625,0.06226651,0.33499999999999996,59.665
11,Digitoxin_2C04,1:35:00-1:36:00,4.562150875,0.07613733624999999,0.355,59.645
11,Digitoxin_2C04,1:36:00-1:37:00,3.8203041250000003,0.06367177,0.07,59.93
11,Digitoxin_2C04,1:37:00-1:38:00,4.735168,0.0789196125,0.255,59.745
11,Digitoxin_2C04,1:38:00-1:39:00,1.872395,0.031248225,0.105,59.894999999999996
11,Digitoxin_2C04,1:39:00-1:40:00,2.609107375,0.04348513625,0.03,59.97
11,Digitoxin_2C04,1:40:00-1:41:00,62.8586375,1.047643625,13.59,46.410000000000004
11,Digitoxin_2C04,1:41:00-1:42:00,59.55337,0.9938827625,14.524999999999999,45.475
11,Digitoxin_2C04,1:42:00-1:43:00,51.38243125,0.8563746375,11.535,48.465
11,Digitoxin_2C04,1:43:00-1:44:00,49.45446775,0.82424046375,10.49,49.51
11,Digitoxin_2C04,1:44:00-1:45:00,60.020325,1.00167325,13.594999999999999,46.405
11,Digitoxin_2C04,1:45:00-1:46:00,60.4511275,1.0075177625,14.405000000000001,45.595
11,Digitoxin_2C04,1:46:00-1:47:00,63.7268325,1.06352925,14.8,45.2
11,Digitoxin_2C04,1:47:00-1:48:00,63.20381375,1.0533991249999999,15.485,44.515
11,Digitoxin_2C04,1:48:00-1:49:00,62.44017625,1.040668625,14.645000000000001,45.355
11,Digitoxin_2C04,1:49:00-1:50:00,53.512527500000004,0.8930668375,12.42,47.58
11,Digitoxin_2C04,1:50:00-1:51:00,13.983126250000002,0.233052,1.99,58.010000000000005
11,Digitoxin_2C04,1:51:00-1:52:00,5.142994,0.0857167,0.67,59.33
11,Digitoxin_2C04,1:52:00-1:53:00,3.578423625,0.05971995,0.215,59.785
11,Digitoxin_2C04,1:53:00-1:54:00,4.1380937499999995,0.068968225,0.0,60.0
11,Digitoxin_2C04,1:54:00-1:55:00,3.388827,0.05648045,0.0,60.0
11,Digitoxin_2C04,1:55:00-1:56:00,6.27993125,0.10480535,0.315,59.685
11,Digitoxin_2C04,1:56:00-1:57:00,6.80720575,0.11345335499999999,0.18,59.82
11,Digitoxin_2C04,1:57:00-1:58:00,7.4560275,0.1244331875,0.6799999999999999,59.32
11,Digitoxin_2C04,1:58:00-1:59:00,7.109121875,0.11848542749999999,0.915,59.085
11,Digitoxin_2C04,1:59:00-2:00:00,5.010997124999999,0.0835166475,0.63,59.37
11,Digitoxin_2C04,2:00:00-2:01:00,65.53695,1.093740125,13.125,46.875
11,Digitoxin_2C04,2:01:00-2:02:00,65.5571625,1.0926175,14.26,45.74
11,Digitoxin_2C04,2:02:00-2:03:00,56.38742625,0.939791,12.2,47.8
11,Digitoxin_2C04,2:03:00-2:04:00,49.001705,0.8177844249999999,10.98,49.019999999999996
11,Digitoxin_2C04,2:04:00-2:05:00,54.000384999999994,0.90000575,11.875,48.125
11,Digitoxin_2C04,2:05:00-2:06:00,66.6510875,1.110852,14.57,45.43
11,Digitoxin_2C04,2:06:00-2:07:00,62.677625000000006,1.0460215000000002,13.545,46.455
11,Digitoxin_2C04,2:07:00-2:08:00,57.2841,0.954732875,12.73,47.27
11,Digitoxin_2C04,2:08:00-2:09:00,48.2404925,0.80400715,10.31,49.69
11,Digitoxin_2C04,2:09:00-2:10:00,39.76074625,0.6635633,8.345,51.655
11,Digitoxin_2C04,2:10:00-2:11:00,12.79605625,0.2132675,2.11,57.89
11,Digitoxin_2C04,2:11:00-2:12:00,3.0929075,0.0516171375,0.23,59.77
11,Digitoxin_2C04,2:12:00-2:13:00,2.14198825,0.03569987125,0.0,60.0
11,Digitoxin_2C04,2:13:00-2:14:00,4.197728875,0.0699619825,0.115,59.885
11,Digitoxin_2C04,2:14:00-2:15:00,5.347379999999999,0.08924205625000001,0.095,59.905
11,Digitoxin_2C04,2:15:00-2:16:00,5.34569825,0.08909493375,0.24,59.76
11,Digitoxin_2C04,2:16:00-2:17:00,8.350879875,0.139181355,0.8500000000000001,59.15
11,Digitoxin_2C04,2:17:00-2:18:00,11.81339125,0.1971530125,1.695,58.305
11,Digitoxin_2C04,2:18:00-2:19:00,10.416999,0.173616475,0.8899999999999999,59.11
11,Digitoxin_2C04,2:19:00-2:20:00,8.918068250000001,0.14863445,1.17,58.83
11,Digitoxin_2C04,2:20:00-2:21:00,69.6988375,1.163198625,15.815,44.185
11,Digitoxin_2C04,2:21:00-2:22:00,70.80685,1.18011325,16.07,43.93
11,Digitoxin_2C04,2:22:00-2:23:00,67.72603649999999,1.12876569125,16.235,43.765
11,Digitoxin_2C04,2:23:00-2:24:00,55.3565375,0.9238405000000001,12.365,47.635
11,Digitoxin_2C04,2:24:00-2:25:00,58.165758,0.96943060375,14.2,45.8
11,Digitoxin_2C04,2:25:00-2:26:00,61.004365,1.018095675,13.71,46.29
11,Digitoxin_2C04,2:26:00-2:27:00,64.24965,1.0708265,15.71,44.29
11,Digitoxin_2C04,2:27:00-2:28:00,65.32283125,1.0887115,15.555,44.445
11,Digitoxin_2C04,2:28:00-2:29:00,64.53393750000001,1.077002,14.41,45.59
11,Digitoxin_2C04,2:29:00-2:30:00,42.0503025,0.700839525,9.655,50.345
11,Dutacatib_2C07,0:00:00-0:01:00,120.4511,2.01154,28.29,31.59
11,Dutacatib_2C07,0:01:00-0:02:00,145.544625,2.42898375,36.915,23.085
11,Dutacatib_2C07,0:02:00-0:03:00,155.43175,2.59053,39.05,20.95
11,Dutacatib_2C07,0:03:00-0:04:00,151.098,2.521665,40.1,19.9
11,Dutacatib_2C07,0:04:00-0:05:00,154.04275,2.56738,39.67,20.33
11,Dutacatib_2C07,0:05:00-0:06:00,149.46063750000002,2.4910075000000003,37.855,22.145
11,Dutacatib_2C07,0:06:00-0:07:00,147.33078749999999,2.45879375,37.195,22.805
11,Dutacatib_2C07,0:07:00-0:08:00,142.84345,2.38072375,35.935,24.065
11,Dutacatib_2C07,0:08:00-0:09:00,142.6506625,2.37751125,36.995,23.005
11,Dutacatib_2C07,0:09:00-0:10:00,132.6174875,2.213239875,34.505,25.495
11,Dutacatib_2C07,0:10:00-0:11:00,128.8777375,2.147961375,33.4,26.6
11,Dutacatib_2C07,0:11:00-0:12:00,131.3854875,2.18975975,32.735,27.265
11,Dutacatib_2C07,0:12:00-0:13:00,127.4646375,2.1272488750000003,32.63,27.37
11,Dutacatib_2C07,0:13:00-0:14:00,122.61185,2.0435292499999997,30.5,29.5
11,Dutacatib_2C07,0:14:00-0:15:00,114.259375,1.904324625,27.55,32.45
11,Dutacatib_2C07,0:15:00-0:16:00,117.3009625,1.957627125,28.685,31.315
11,Dutacatib_2C07,0:16:00-0:17:00,124.8132,2.0802213750000003,30.47,29.53
11,Dutacatib_2C07,0:17:00-0:18:00,120.7708,2.015533125,29.255,30.744999999999997
11,Dutacatib_2C07,0:18:00-0:19:00,114.874675,1.914576625,26.47,33.53
11,Dutacatib_2C07,0:19:00-0:20:00,123.56436249999999,2.059406375,29.43,30.57
11,Dutacatib_2C07,0:20:00-0:21:00,128.4699125,2.14402525,30.57,29.43
11,Dutacatib_2C07,0:21:00-0:22:00,113.0033375,1.88338875,28.39,31.61
11,Dutacatib_2C07,0:22:00-0:23:00,111.015875,1.85026525,26.86,33.14
11,Dutacatib_2C07,0:23:00-0:24:00,110.4606875,1.843471,26.055,33.945
11,Dutacatib_2C07,0:24:00-0:25:00,116.57260000000001,1.942876625,28.28,31.72
11,Dutacatib_2C07,0:25:00-0:26:00,116.0026875,1.933379375,28.525,31.475
11,Dutacatib_2C07,0:26:00-0:27:00,107.054435,1.786622,25.41,34.59
11,Dutacatib_2C07,0:27:00-0:28:00,108.3413875,1.805688875,26.97,33.03
11,Dutacatib_2C07,0:28:00-0:29:00,105.3305125,1.757853625,25.495,34.505
11,Dutacatib_2C07,0:29:00-0:30:00,117.1715125,1.9528581250000001,28.255,31.744999999999997
11,Dutacatib_2C07,0:30:00-0:31:00,30.36515,0.5060861249999999,6.815,53.185
11,Dutacatib_2C07,0:31:00-0:32:00,9.83810375,0.164187375,0.905,59.095
11,Dutacatib_2C07,0:32:00-0:33:00,10.80588875,0.1800982875,1.415,58.585
11,Dutacatib_2C07,0:33:00-0:34:00,14.831888875,0.2471978,1.935,58.065
11,Dutacatib_2C07,0:34:00-0:35:00,15.630561250000001,0.2608572375,1.71,58.29
11,Dutacatib_2C07,0:35:00-0:36:00,16.414715,0.2735786375,1.9149999999999998,58.085
11,Dutacatib_2C07,0:36:00-0:37:00,18.832745,0.313878875,1.975,58.025
11,Dutacatib_2C07,0:37:00-0:38:00,29.946494375,0.499774575,5.375,54.625
11,Dutacatib_2C07,0:38:00-0:39:00,32.367667499999996,0.5394606,5.875,54.125
11,Dutacatib_2C07,0:39:00-0:40:00,34.89647375,0.581609075,6.395,53.605
11,Dutacatib_2C07,0:40:00-0:41:00,123.0319375,2.05327,31.245,28.755
11,Dutacatib_2C07,0:41:00-0:42:00,134.4260375,2.2404375,34.805,25.195
11,Dutacatib_2C07,0:42:00-0:43:00,139.6938375,2.33134,37.045,22.955000000000002
11,Dutacatib_2C07,0:43:00-0:44:00,131.3979,2.18996375,33.375,26.625
11,Dutacatib_2C07,0:44:00-0:45:00,141.18765,2.353125,35.095,24.905
11,Dutacatib_2C07,0:45:00-0:46:00,145.98395,2.43631375,36.155,23.845000000000002
11,Dutacatib_2C07,0:46:00-0:47:00,145.54375,2.4257299999999997,36.295,23.705
11,Dutacatib_2C07,0:47:00-0:48:00,141.1079875,2.3518012500000003,35.57,24.43
11,Dutacatib_2C07,0:48:00-0:49:00,136.060475,2.27070125,34.93,25.07
11,Dutacatib_2C07,0:49:00-0:50:00,129.0580375,2.150966125,33.08,26.92
11,Dutacatib_2C07,0:50:00-0:51:00,34.802279999999996,0.5800385,7.485,52.515
11,Dutacatib_2C07,0:51:00-0:52:00,17.653415875,0.294616225,3.245,56.755
11,Dutacatib_2C07,0:52:00-0:53:00,16.092827749999998,0.26821376625,2.2800000000000002,57.72
11,Dutacatib_2C07,0:53:00-0:54:00,21.486438624999998,0.35810684375,3.42,56.58
11,Dutacatib_2C07,0:54:00-0:55:00,28.1990085,0.4706106625,5.904999999999999,54.095
11,Dutacatib_2C07,0:55:00-0:56:00,24.03238875,0.4005394625,4.055,55.945
11,Dutacatib_2C07,0:56:00-0:57:00,35.83489375,0.5980448625,7.525,52.475
11,Dutacatib_2C07,0:57:00-0:58:00,39.88225,0.6647035,8.815,51.185
11,Dutacatib_2C07,0:58:00-0:59:00,42.33306075,0.7055506375,8.73,51.27
11,Dutacatib_2C07,0:59:00-1:00:00,26.11722125,0.4358679125,3.56,56.44
11,Dutacatib_2C07,1:00:00-1:01:00,133.24385,2.220733,32.83,27.17
11,Dutacatib_2C07,1:01:00-1:02:00,134.3490625,2.239149,36.06,23.94
11,Dutacatib_2C07,1:02:00-1:03:00,137.5337,2.295292125,35.394999999999996,24.605
11,Dutacatib_2C07,1:03:00-1:04:00,140.6234875,2.343725,37.269999999999996,22.73
11,Dutacatib_2C07,1:04:00-1:05:00,145.087275,2.4181225,38.97,21.03
11,Dutacatib_2C07,1:05:00-1:06:00,147.32909999999998,2.4587612500000002,37.865,22.135
11,Dutacatib_2C07,1:06:00-1:07:00,142.35735,2.37262125,36.415,23.585
11,Dutacatib_2C07,1:07:00-1:08:00,145.7518875,2.43244125,37.455,22.544999999999998
11,Dutacatib_2C07,1:08:00-1:09:00,136.535625,2.275595375,34.55,25.45
11,Dutacatib_2C07,1:09:00-1:10:00,135.2948125,2.2549099999999997,36.805,23.195
11,Dutacatib_2C07,1:10:00-1:11:00,34.98741375,0.58390275,7.665000000000001,52.335
11,Dutacatib_2C07,1:11:00-1:12:00,12.215840875000001,0.2035974625,1.4100000000000001,58.59
11,Dutacatib_2C07,1:12:00-1:13:00,20.68974,0.3448288375,3.25,56.75
11,Dutacatib_2C07,1:13:00-1:14:00,38.36028925,0.640192485,7.235,52.765
11,Dutacatib_2C07,1:14:00-1:15:00,42.21067375,0.7035105875,8.85,51.15
11,Dutacatib_2C07,1:15:00-1:16:00,56.608496875,0.94347473125,12.690000000000001,47.31
11,Dutacatib_2C07,1:16:00-1:17:00,58.37276625,0.974176225,14.350000000000001,45.65
11,Dutacatib_2C07,1:17:00-1:18:00,60.735640875,1.01225923125,14.535,45.465
11,Dutacatib_2C07,1:18:00-1:19:00,50.0791325,0.834650575,11.98,48.02
11,Dutacatib_2C07,1:19:00-1:20:00,56.912915874999996,0.94981620125,13.33,46.67
11,Dutacatib_2C07,1:20:00-1:21:00,133.0089875,2.21681625,35.095,24.905
11,Dutacatib_2C07,1:21:00-1:22:00,131.9891625,2.202756125,35.475,24.525000000000002
11,Dutacatib_2C07,1:22:00-1:23:00,133.7440625,2.229065625,36.415,23.585
11,Dutacatib_2C07,1:23:00-1:24:00,143.8631375,2.39772,37.975,22.025
11,Dutacatib_2C07,1:24:00-1:25:00,141.18525,2.35623,35.67,24.330000000000002
11,Dutacatib_2C07,1:25:00-1:26:00,142.98815,2.3831375,37.5,22.5
11,Dutacatib_2C07,1:26:00-1:27:00,149.4115625,2.49019125,37.48,22.52
11,Dutacatib_2C07,1:27:00-1:28:00,141.69966250000002,2.3648175,36.755,23.245
11,Dutacatib_2C07,1:28:00-1:29:00,137.634575,2.29391125,35.465,24.535
11,Dutacatib_2C07,1:29:00-1:30:00,132.2668375,2.20444625,32.765,27.235
11,Dutacatib_2C07,1:30:00-1:31:00,40.93265625,0.6831221000000001,8.879999999999999,51.120000000000005
11,Dutacatib_2C07,1:31:00-1:32:00,15.09910625,0.2516516875,1.71,58.29
11,Dutacatib_2C07,1:32:00-1:33:00,12.76162375,0.212977425,1.3399999999999999,58.66
11,Dutacatib_2C07,1:33:00-1:34:00,17.941851375,0.29903081875000004,3.41,56.59
11,Dutacatib_2C07,1:34:00-1:35:00,21.408618125,0.3568110025,3.7649999999999997,56.235
11,Dutacatib_2C07,1:35:00-1:36:00,24.308517375,0.4056835125,4.46,55.54
11,Dutacatib_2C07,1:36:00-1:37:00,30.31764875,0.505294475,6.545,53.455
11,Dutacatib_2C07,1:37:00-1:38:00,34.223055,0.5703829625,7.47,52.53
11,Dutacatib_2C07,1:38:00-1:39:00,28.615468749999998,0.4775607875,6.180000000000001,53.82
11,Dutacatib_2C07,1:39:00-1:40:00,34.370549374999996,0.5728420937500001,7.3549999999999995,52.644999999999996
11,Dutacatib_2C07,1:40:00-1:41:00,126.35616250000001,2.105937625,31.105,28.895
11,Dutacatib_2C07,1:41:00-1:42:00,132.453675,2.210507875,33.085,26.915
11,Dutacatib_2C07,1:42:00-1:43:00,130.47988750000002,2.1746655,33.04,26.96
11,Dutacatib_2C07,1:43:00-1:44:00,129.2653375,2.1544235,33.285,26.715
11,Dutacatib_2C07,1:44:00-1:45:00,143.6085625,2.3966737499999997,36.16,23.84
11,Dutacatib_2C07,1:45:00-1:46:00,142.521475,2.3753575,36.4,23.6
11,Dutacatib_2C07,1:46:00-1:47:00,140.36605,2.34255625,36.105,23.895
11,Dutacatib_2C07,1:47:00-1:48:00,135.5317625,2.25886125,33.239999999999995,26.76
11,Dutacatib_2C07,1:48:00-1:49:00,133.2979375,2.2216325,34.394999999999996,25.605
11,Dutacatib_2C07,1:49:00-1:50:00,127.8171875,2.13313125,33.01,26.990000000000002
11,Dutacatib_2C07,1:50:00-1:51:00,39.92006875,0.665334025,9.365,50.635
11,Dutacatib_2C07,1:51:00-1:52:00,11.75940775,0.1959901175,1.55,58.45
11,Dutacatib_2C07,1:52:00-1:53:00,11.07644175,0.18485377375,1.3,58.7
11,Dutacatib_2C07,1:53:00-1:54:00,15.8004525,0.263340475,2.015,57.985
11,Dutacatib_2C07,1:54:00-1:55:00,11.793565000000001,0.19655945,1.46,58.54
11,Dutacatib_2C07,1:55:00-1:56:00,14.572365000000001,0.2431970625,2.17,57.83
11,Dutacatib_2C07,1:56:00-1:57:00,17.85896,0.2976497875,2.855,57.145
11,Dutacatib_2C07,1:57:00-1:58:00,22.47381125,0.37506331875,4.29,55.71
11,Dutacatib_2C07,1:58:00-1:59:00,22.3471775,0.3724537,4.2299999999999995,55.769999999999996
11,Dutacatib_2C07,1:59:00-2:00:00,30.9323965,0.5155406175,5.965,54.035
11,Dutacatib_2C07,2:00:00-2:01:00,122.4942375,2.0442955,30.905,29.095
11,Dutacatib_2C07,2:01:00-2:02:00,126.0792,2.101319,31.445,28.555
11,Dutacatib_2C07,2:02:00-2:03:00,131.67005,2.19450375,34.025,25.975
11,Dutacatib_2C07,2:03:00-2:04:00,126.74323749999999,2.1152100000000003,32.480000000000004,27.52
11,Dutacatib_2C07,2:04:00-2:05:00,125.87631250000001,2.09794,32.96,27.04
11,Dutacatib_2C07,2:05:00-2:06:00,132.7448,2.2124112499999997,33.835,26.165
11,Dutacatib_2C07,2:06:00-2:07:00,130.9017,2.18460625,32.980000000000004,27.02
11,Dutacatib_2C07,2:07:00-2:08:00,130.508125,2.175135,34.2,25.8
11,Dutacatib_2C07,2:08:00-2:09:00,131.8429,2.19738125,34.004999999999995,25.995
11,Dutacatib_2C07,2:09:00-2:10:00,122.7527125,2.04861125,31.655,28.345
11,Dutacatib_2C07,2:10:00-2:11:00,21.8894025,0.3648235875,4.085,55.915
11,Dutacatib_2C07,2:11:00-2:12:00,9.3694215,0.15636546375,1.05,58.95
11,Dutacatib_2C07,2:12:00-2:13:00,16.766746,0.2794460375,2.645,57.355
11,Dutacatib_2C07,2:13:00-2:14:00,15.0905775,0.251509775,2.15,57.85
11,Dutacatib_2C07,2:14:00-2:15:00,20.224025,0.3375173625,3.5949999999999998,56.405
11,Dutacatib_2C07,2:15:00-2:16:00,24.448491500000003,0.40747430500000004,4.635,55.365
11,Dutacatib_2C07,2:16:00-2:17:00,24.78469875,0.4130783625,5.43,54.57
11,Dutacatib_2C07,2:17:00-2:18:00,16.98597125,0.2834774175,2.84,57.16
11,Dutacatib_2C07,2:18:00-2:19:00,21.41178125,0.35686312,3.8449999999999998,56.155
11,Dutacatib_2C07,2:19:00-2:20:00,19.56756525,0.3261259975,3.465,56.535
11,Dutacatib_2C07,2:20:00-2:21:00,129.08351249999998,2.1542624999999997,32.135,27.865
11,Dutacatib_2C07,2:21:00-2:22:00,124.757,2.079284875,30.91,29.09
11,Dutacatib_2C07,2:22:00-2:23:00,132.3809,2.20635,33.935,26.065
11,Dutacatib_2C07,2:23:00-2:24:00,129.543725,2.16194125,33.825,26.175
11,Dutacatib_2C07,2:24:00-2:25:00,132.964875,2.21608375,33.235,26.765
11,Dutacatib_2C07,2:25:00-2:26:00,134.5587875,2.24564,34.7,25.3
11,Dutacatib_2C07,2:26:00-2:27:00,137.12369999999999,2.28539625,34.555,25.445
11,Dutacatib_2C07,2:27:00-2:28:00,137.0185875,2.283645,34.65,25.35
11,Dutacatib_2C07,2:28:00-2:29:00,136.7932875,2.28293125,34.93,25.07
11,Dutacatib_2C07,2:29:00-2:30:00,128.1003125,2.1350024999999997,33.705,26.295
11,Eszopiclone_2C10,0:00:00-0:01:00,139.2124375,2.32485625,31.5,28.38
11,Eszopiclone_2C10,0:01:00-0:02:00,160.4695,2.6780637499999997,40.195,19.805
11,Eszopiclone_2C10,0:02:00-0:03:00,164.83675,2.74727875,39.605,20.395
11,Eszopiclone_2C10,0:03:00-0:04:00,150.822925,2.5170725000000003,37.98,22.02
11,Eszopiclone_2C10,0:04:00-0:05:00,156.407375,2.6067875,38.53,21.47
11,Eszopiclone_2C10,0:05:00-0:06:00,152.6317875,2.54386,37.365,22.635
11,Eszopiclone_2C10,0:06:00-0:07:00,144.8039125,2.4166225,36.09,23.91
11,Eszopiclone_2C10,0:07:00-0:08:00,141.1808625,2.35301125,33.15,26.85
11,Eszopiclone_2C10,0:08:00-0:09:00,141.9894875,2.3664925,33.815,26.185
11,Eszopiclone_2C10,0:09:00-0:10:00,144.43955,2.4105374999999998,33.644999999999996,26.355
